dataset,Descriptor,Model,Repeat,Fold,ROC_AUC,PR_AUC,Accuracy,Sensitivity,Specificity,GMean,Precision,F1,MCC,Kappa
ames,Morgan,XGBoost,4,1,0.8938741660143874,0.9059345423694134,0.8235294117647058,0.7988929889298892,0.8505050505050505,0.8242951667321277,0.854043392504931,0.8255481410867492,0.6488903288222234,0.6474132565376933
ames,Morgan,XGBoost,4,2,0.8855771739535577,0.8885854832958593,0.8177434908389586,0.8081180811808119,0.8282828282828283,0.8181383317428265,0.8374760994263862,0.8225352112676056,0.6357708774064449,0.635343542838431
ames,Morgan,XGBoost,4,3,0.8612053124579828,0.879070528733501,0.7905405405405406,0.7841328413284133,0.7975708502024291,0.7908233032289508,0.8095238095238095,0.7966260543580131,0.5811320606591323,0.5808186279628276
ames,Morgan,XGBoost,4,4,0.8756199859569446,0.8862565148084458,0.7944015444015444,0.7804428044280443,0.8097165991902834,0.7949449625376611,0.8181818181818182,0.7988668555240793,0.5895267264916811,0.5888398646533606
ames,Morgan,XGBoost,4,5,0.8807031238328578,0.8911010564538605,0.7972972972972973,0.7841328413284133,0.8117408906882592,0.797817454708683,0.8204633204633205,0.8018867924528302,0.5952338197028303,0.5945945945945945
ames,Morgan,XGBoost,5,1,0.8672183085467219,0.874512946787696,0.789778206364513,0.7785977859778598,0.802020202020202,0.7902222178618146,0.8115384615384615,0.7947269303201506,0.5800237620845278,0.5795012778685078
ames,Morgan,XGBoost,5,2,0.8773938648477394,0.8847064474457639,0.8100289296046287,0.8154981549815498,0.804040404040404,0.8097490142171024,0.8200371057513914,0.8177613320999075,0.619386207228424,0.6193758023256031
ames,Morgan,XGBoost,5,3,0.8836573942662502,0.8973145414004269,0.7953667953667953,0.7675276752767528,0.8259109311740891,0.7961843360615095,0.8286852589641435,0.7969348659003831,0.5930842988493965,0.591318457210057
ames,Morgan,XGBoost,5,4,0.8882251221297639,0.8998149227364273,0.8011583011583011,0.7915129151291513,0.8117408906882592,0.8015630971534292,0.8218390804597702,0.806390977443609,0.6026239353194792,0.6021742696511923
ames,Morgan,XGBoost,5,5,0.8695247023320435,0.888906995309076,0.7886100386100386,0.7749077490774908,0.8036437246963563,0.7891449485137088,0.8123791102514507,0.7932011331444759,0.5779312408642295,0.5772578890097932
ames,Mordred,KNN,1,1,0.8496086324499609,0.8267175770400645,0.7753134040501446,0.7915129151291513,0.7575757575757576,0.7743584417503067,0.7814207650273224,0.7864344637946837,0.5494758938060362,0.5494255488567854
ames,Mordred,KNN,1,2,0.84540049945954,0.8292099579416481,0.7753134040501446,0.7952029520295203,0.7535353535353535,0.7740888434733583,0.779385171790235,0.7872146118721461,0.5493919279131594,0.5492675301223924
ames,Mordred,KNN,1,3,0.8382901086095882,0.8181603665955826,0.7586872586872587,0.7804428044280443,0.7348178137651822,0.7572867853848918,0.7635379061371841,0.7718978102189781,0.515954811131561,0.5158154490391087
ames,Mordred,KNN,1,4,0.8416458759729297,0.8167308124371194,0.7654440154440154,0.8118081180811808,0.7145748987854251,0.7616414535797315,0.7573149741824441,0.7836153161175423,0.5297503130628453,0.5282296148599013
ames,Mordred,KNN,1,5,0.8373097091294799,0.8224271266961564,0.7586872586872587,0.7988929889298892,0.7145748987854251,0.7555586520614805,0.7543554006968641,0.7759856630824373,0.5159403236392595,0.5149449396958574
ames,Mordred,KNN,2,1,0.8445860822244586,0.8227158282939139,0.7762777242044359,0.8081180811808119,0.7414141414141414,0.7740479140982909,0.773851590106007,0.7906137184115524,0.5512857117397219,0.5506898844340856
ames,Mordred,KNN,2,2,0.8616590256811659,0.8442335104430592,0.793635486981678,0.8173431734317343,0.7676767676767676,0.7921208023166324,0.7939068100358423,0.8054545454545454,0.5861220451837856,0.5858409788215622
ames,Mordred,KNN,2,3,0.831520683627889,0.8100294258955834,0.7693050193050193,0.7804428044280443,0.757085020242915,0.7686751956378216,0.7790055248618785,0.7797235023041474,0.5375770173430342,0.5375760111159253
ames,Mordred,KNN,2,4,0.8247960769081375,0.7943246068976693,0.7557915057915058,0.7952029520295203,0.7125506072874493,0.7527432141078437,0.7521815008726004,0.7730941704035874,0.5100917361406768,0.5091684019715061
ames,Mordred,KNN,2,5,0.8387943140565008,0.8123511092667639,0.7683397683397684,0.7952029520295203,0.7388663967611336,0.7665172795572636,0.7696428571428572,0.7822141560798548,0.5352581412364134,0.5349324395097936
ames,Mordred,KNN,3,1,0.852219613105222,0.8277668310602686,0.7695274831243973,0.8210332103321033,0.7131313131313132,0.7651826523180922,0.75809199318569,0.7883082373782108,0.5383342062959035,0.5362783344091755
ames,Mordred,KNN,3,2,0.8408326810540833,0.8159312901649758,0.772420443587271,0.7933579335793358,0.7494949494949495,0.771114624656712,0.776173285198556,0.7846715328467153,0.5435705807222698,0.543424076893227
ames,Mordred,KNN,3,3,0.8362172639945024,0.8173150636267877,0.7615830115830116,0.8118081180811808,0.7064777327935222,0.7573139102943829,0.7521367521367521,0.7808340727595386,0.522115115666242,0.520291246119468
ames,Mordred,KNN,3,4,0.8419259901101035,0.823450342594216,0.7731660231660231,0.7952029520295203,0.7489878542510121,0.7717495401583735,0.7765765765765765,0.7857793983591613,0.5449984766847857,0.5448256779192031
ames,Mordred,KNN,3,5,0.8467439532694921,0.8126069692047078,0.7934362934362934,0.8044280442804428,0.7813765182186235,0.7928185065935766,0.8014705882352942,0.8029465930018416,0.5859139879113433,0.585909600298842
ames,Mordred,KNN,4,1,0.852769391330277,0.8316361049759677,0.7801350048216008,0.7952029520295203,0.7636363636363637,0.7792598351260795,0.7864963503649635,0.7908256880733945,0.559170802186215,0.5591331684996028
ames,Mordred,KNN,4,2,0.8429926571992993,0.8194687775382341,0.7627772420443587,0.8044280442804428,0.7171717171717171,0.759547919395275,0.7569444444444444,0.7799642218246869,0.5242976636473856,0.5231577884863416
ames,Mordred,KNN,4,3,0.8219015641573421,0.8058022996436177,0.7451737451737451,0.7712177121771218,0.7165991902834008,0.7434070137403482,0.7491039426523297,0.76,0.4887524125492226,0.4885175266677638
ames,Mordred,KNN,4,4,0.8398979637569655,0.8106476809928238,0.7760617760617761,0.8136531365313653,0.7348178137651822,0.773231413581446,0.7709790209790209,0.7917414721723519,0.5508834728403265,0.5499498179966147
ames,Mordred,KNN,4,5,0.8508466916652973,0.830057915431596,0.7799227799227799,0.8265682656826568,0.728744939271255,0.7761168987842324,0.7697594501718213,0.797153024911032,0.5589998608609442,0.5573114233023974
ames,Mordred,KNN,5,1,0.8341980692534198,0.8085757514870521,0.759884281581485,0.7878228782287823,0.7292929292929293,0.7579931758449118,0.7611408199643493,0.7742520398912058,0.5183285722982591,0.5179778490051093
ames,Mordred,KNN,5,2,0.8388124790338811,0.8142393713700495,0.7666345226615237,0.7915129151291513,0.7393939393939394,0.7650097073884252,0.7688172043010753,0.78,0.5319070163412627,0.5316519480131684
ames,Mordred,KNN,5,3,0.8418251490207209,0.8293831782457053,0.775096525096525,0.7970479704797048,0.7510121457489879,0.7736877319531692,0.7783783783783784,0.7876025524156791,0.5488735293376994,0.5486995019369121
ames,Mordred,KNN,5,4,0.8521557583996893,0.8354960643944476,0.7818532818532818,0.8081180811808119,0.7530364372469636,0.7800912515387228,0.7821428571428571,0.79491833030853,0.562403600132092,0.562061380538389
ames,Mordred,KNN,5,5,0.8342545976067048,0.8101258848367248,0.7664092664092664,0.8007380073800738,0.728744939271255,0.7638938215225842,0.7640845070422535,0.781981981981982,0.5313956567146627,0.5307198155163894
ames,Mordred,Bayesian,1,1,0.7089045435908905,0.7415390410917777,0.6682738669238187,0.6623616236162362,0.6747474747474748,0.6685258655464968,0.6903846153846154,0.6760828625235404,0.3367640884500041,0.3364607320493885
ames,Mordred,Bayesian,1,2,0.7264788102426478,0.7477777880111409,0.6730954676952748,0.6605166051660517,0.6868686868686869,0.6735637855803775,0.6978557504873294,0.6786729857819905,0.3470478382739816,0.346505112995243
ames,Mordred,Bayesian,1,3,0.7126589180871565,0.7556221350438683,0.6592664092664092,0.6549815498154982,0.6639676113360324,0.6594592747851598,0.6813819577735125,0.6679209783631233,0.3186119831799651,0.3183499097863203
ames,Mordred,Bayesian,1,4,0.6876577976306079,0.7242765927012975,0.638996138996139,0.6568265682656826,0.6194331983805668,0.6378559257090456,0.6544117647058824,0.6556169429097606,0.2763113706124798,0.2763093014568547
ames,Mordred,Bayesian,1,5,0.7039660426968642,0.7282000874401111,0.6573359073359073,0.6715867158671587,0.6417004048582996,0.6564735085815814,0.6728280961182994,0.6722068328716528,0.3132596274175265,0.3132590412739197
ames,Mordred,Bayesian,2,1,0.7326251444332624,0.7668494951421696,0.6692381870781099,0.6900369003690037,0.6464646464646465,0.6678955463578182,0.6812386156648452,0.6856095325389551,0.336738850034341,0.3367079968149243
ames,Mordred,Bayesian,2,2,0.7079820343657982,0.7410356168847733,0.660559305689489,0.6439114391143912,0.6787878787878788,0.6611197167561318,0.687007874015748,0.6647619047619048,0.3224338270114465,0.3217411339742614
ames,Mordred,Bayesian,2,3,0.686303912634268,0.7227544765349693,0.6322393822393823,0.6273062730627307,0.6376518218623481,0.6324578941590735,0.6551059730250481,0.6409048067860509,0.2646740480639237,0.2644129705553485
ames,Mordred,Bayesian,2,4,0.6886045834142551,0.7204629110584487,0.6447876447876448,0.6549815498154982,0.6336032388663968,0.6442037188349908,0.6623134328358209,0.6586270871985158,0.2884490788494168,0.288429665686172
ames,Mordred,Bayesian,2,5,0.7232173536310262,0.7478074636822751,0.6737451737451737,0.6789667896678967,0.6680161943319838,0.673469235312017,0.6917293233082706,0.6852886405959032,0.346737018856615,0.34667223905548
ames,Mordred,Bayesian,3,1,0.715431063401543,0.7565591347427378,0.6451301832208293,0.6512915129151291,0.6383838383838384,0.6448053783286686,0.6635338345864662,0.6573556797020484,0.2894758113458845,0.2894218415417559
ames,Mordred,Bayesian,3,2,0.6848093480934809,0.7085855865553284,0.648023143683703,0.6273062730627307,0.6707070707070707,0.6486437796218152,0.6759443339960238,0.6507177033492823,0.2978402118130603,0.2969987723179046
ames,Mordred,Bayesian,3,3,0.701417004048583,0.7342364685469374,0.6592664092664092,0.6826568265682657,0.6336032388663968,0.6576728490274699,0.6715063520871143,0.6770356816102471,0.3165634755908477,0.3165154075026538
ames,Mordred,Bayesian,3,4,0.7185357126850622,0.7511510954338532,0.668918918918919,0.6863468634686347,0.6497975708502024,0.6678222253283986,0.6825688073394496,0.6844526218951242,0.3362405174839541,0.3362348510886296
ames,Mordred,Bayesian,3,5,0.7174974229499381,0.747671788266032,0.6737451737451737,0.6605166051660517,0.6882591093117408,0.6742451856388754,0.69921875,0.6793168880455408,0.3484245363563886,0.3478403385133424
ames,Mordred,Bayesian,4,1,0.7079652614707965,0.7387467367312226,0.6528447444551592,0.6715867158671587,0.6323232323232323,0.6516593304499414,0.6666666666666666,0.6691176470588235,0.3040255563154787,0.3040164655699562
ames,Mordred,Bayesian,4,2,0.7176711767117672,0.7426623516713544,0.6692381870781099,0.6752767527675276,0.6626262626262627,0.6689216029735814,0.6866791744840526,0.6809302325581396,0.3376878518318325,0.3376368474664014
ames,Mordred,Bayesian,4,3,0.7079978188445852,0.7553861515402195,0.6515444015444015,0.6476014760147601,0.6558704453441295,0.651722846369004,0.6737044145873321,0.6603951081843838,0.3031511051933872,0.3029017491015909
ames,Mordred,Bayesian,4,4,0.7224927917295367,0.7430450889132364,0.6795366795366795,0.6826568265682657,0.6761133603238867,0.6793772155136724,0.6981132075471698,0.6902985074626866,0.358481106447526,0.3583846945932636
ames,Mordred,Bayesian,4,5,0.6804009740502263,0.7189986315749979,0.6341698841698842,0.6346863468634686,0.6336032388663968,0.6341445616237477,0.6552380952380953,0.6447985004686035,0.2680259418644501,0.2678813824788555
ames,Mordred,Bayesian,5,1,0.6772540907227255,0.7069290371120729,0.6345226615236258,0.6291512915129152,0.6404040404040404,0.6347527306836034,0.6570327552986512,0.6427898209236569,0.2692784573961361,0.2690133745984924
ames,Mordred,Bayesian,5,2,0.732010138283201,0.756911059891325,0.6721311475409836,0.6826568265682657,0.6606060606060606,0.6715409421212505,0.6877323420074349,0.6851851851851852,0.3431529075936904,0.3431426612614761
ames,Mordred,Bayesian,5,3,0.7206515081345145,0.7542182421536558,0.666023166023166,0.6789667896678967,0.6518218623481782,0.6652558885976826,0.6814814814814815,0.6802218114602587,0.3307318360629987,0.3307293611555065
ames,Mordred,Bayesian,5,4,0.7026308319763359,0.7352262528894465,0.6573359073359073,0.6476014760147601,0.6680161943319838,0.6577296355275133,0.6815533980582524,0.6641438032166509,0.3152840142697268,0.3148556610381675
ames,Mordred,Bayesian,5,5,0.7113834650492253,0.7479685938374641,0.6583011583011583,0.6586715867158671,0.6578947368421053,0.6582830471824467,0.6787072243346007,0.6685393258426966,0.3162640806428859,0.3161129592887086
ames,Mordred,LogisticRegression,1,1,0.8617428901561743,0.857915895204993,0.7907425265188043,0.7988929889298892,0.7818181818181819,0.7903094736066745,0.800369685767098,0.7996306555863343,0.5806613938661549,0.5806603096750629
ames,Mordred,LogisticRegression,1,2,0.8569980245256998,0.8528555633723172,0.781099324975892,0.7896678966789668,0.7717171717171717,0.7806409391140975,0.7911275415896488,0.7903970452446907,0.5613369480918173,0.5613358999826695
ames,Mordred,LogisticRegression,1,3,0.8545423308484097,0.8699322641230676,0.7866795366795367,0.7859778597785978,0.7874493927125507,0.7867132821861895,0.8022598870056498,0.7940354147250699,0.5729919193522952,0.5728624091458592
ames,Mordred,LogisticRegression,1,4,0.8366411700554253,0.8292783189568396,0.7586872586872587,0.7675276752767528,0.7489878542510121,0.7582010990389044,0.7703703703703704,0.7689463955637708,0.5164268132979007,0.5164229488117822
ames,Mordred,LogisticRegression,1,5,0.8446150858269716,0.8382763741033481,0.7828185328185329,0.7952029520295203,0.7692307692307693,0.7821090579223887,0.7908256880733945,0.7930082796688133,0.5645950583907031,0.5645855437170311
ames,Mordred,LogisticRegression,2,1,0.8660181147266017,0.8675627039217779,0.7849566055930569,0.7952029520295203,0.7737373737373737,0.7843967387053109,0.7937384898710865,0.7944700460829494,0.5689912274043187,0.5689901646310666
ames,Mordred,LogisticRegression,2,2,0.8554549181855456,0.8486105102696637,0.7830279652844745,0.7878228782287823,0.7777777777777778,0.782784215164866,0.7951582867783985,0.7914735866543096,0.56537942812717,0.5653530545905013
ames,Mordred,LogisticRegression,2,3,0.8363012982356545,0.8465258144480101,0.7635135135135135,0.7656826568265682,0.7611336032388664,0.76340474162001,0.7786116322701688,0.772093023255814,0.5264712884884732,0.5263916048424415
ames,Mordred,LogisticRegression,2,4,0.8412350419050749,0.8337827297962119,0.7818532818532818,0.7915129151291513,0.771255060728745,0.7813183355236965,0.7915129151291513,0.7915129151291513,0.5627679758578963,0.5627679758578963
ames,Mordred,LogisticRegression,2,5,0.848603911140326,0.8201080987585689,0.7818532818532818,0.7970479704797048,0.7651821862348178,0.7809525648755403,0.7883211678832117,0.7926605504587156,0.5625706411680325,0.5625326975680482
ames,Mordred,LogisticRegression,3,1,0.8443251705244326,0.8325331026649687,0.7733847637415622,0.8044280442804428,0.7393939393939394,0.7712257909454785,0.7716814159292036,0.7877145438121048,0.5454610940227261,0.5449197850976379
ames,Mordred,LogisticRegression,3,2,0.8379440158037943,0.8365253267601814,0.7560270009643202,0.7380073800738007,0.7757575757575758,0.7566470881839509,0.7827788649706457,0.7597340930674265,0.5132907029180466,0.5123736843376943
ames,Mordred,LogisticRegression,3,3,0.8445030401721021,0.8486537256019422,0.7828185328185329,0.8062730627306273,0.757085020242915,0.7812920440006631,0.7845601436265709,0.7952684258416742,0.564354891129514,0.5641165646925068
ames,Mordred,LogisticRegression,3,4,0.85876645203699,0.8580804481086575,0.805019305019305,0.8247232472324724,0.7834008097165992,0.8037965287770419,0.8068592057761733,0.8156934306569343,0.6089433616097804,0.6087788828235998
ames,Mordred,LogisticRegression,3,5,0.8761185891211138,0.8771688788099105,0.8079150579150579,0.7878228782287823,0.8299595141700404,0.808616777754953,0.8356164383561644,0.8110161443494777,0.617175307567429,0.6160704974449891
ames,Mordred,LogisticRegression,4,1,0.8589064072458906,0.8667199317498238,0.7839922854387656,0.7804428044280443,0.7878787878787878,0.7841519819279228,0.8011363636363636,0.7906542056074767,0.5678328935927645,0.5676255216496227
ames,Mordred,LogisticRegression,4,2,0.8534943531253496,0.8589784939530423,0.7888138862102217,0.8025830258302583,0.7737373737373737,0.7880282245022058,0.7952468007312614,0.7988980716253443,0.5765998589247511,0.5765729148216167
ames,Mordred,LogisticRegression,4,3,0.8507551877138204,0.8615221073090209,0.777027027027027,0.7896678966789668,0.7631578947368421,0.7762997420911528,0.7853211009174312,0.7874885004599816,0.5529838105479871,0.5529744915494852
ames,Mordred,LogisticRegression,4,4,0.8443387065449601,0.824666336950648,0.7828185328185329,0.7804428044280443,0.7854251012145749,0.7829299896287556,0.7996219281663516,0.7899159663865546,0.5653877111860356,0.565209281504141
ames,Mordred,LogisticRegression,4,5,0.8538551174985434,0.8353793259413563,0.7915057915057915,0.8062730627306273,0.7753036437246964,0.7906367328755515,0.7974452554744526,0.8018348623853211,0.5819289071060832,0.581889657852648
